"id","year","tif_number","status","url"
"1646","2010","144","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_144_HarrisonCentralAR10.pdf"
"1647","2010","145","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_145_73rdUniversityAR10.pdf"
"1648","2010","146","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_146_TouhyWesternAR10.pdf"
"1649","2010","147","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_147_LaSalleCentralAR10.pdf"
"1650","2010","148","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_148_HarlemAR10.pdf"
"1651","2010","149","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_149_StevensonBrightonAR10.pdf"
"1652","2010","150","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_150_AddisonSouthAR10.pdf"
"1653","2010","151","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_151_ArmitagePulaskiAR10.pdf"
"1654","2010","152","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_152_LittleVillageAR10.pdf"
"1655","2010","153","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_153_ElstonArmstrongAR10.pdf"
"1656","2010","154","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_154_PershingKingAR10.pdf"
"1657","2010","155","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_155_79thVincennesAR10.pdf"
"1658","2010","156","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_156_AustinCommercialAR10.pdf"
"1659","2010","157","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_157_HollywoodSheridanAR10.pdf"
"1660","2010","158","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_158_WeedFremontAR10.pdf"
"1661","2010","159","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_159_134thAvenueKAR10.pdf"
"1662","2010","160","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_160_KennedyKimballAR10.pdf"
"1663","2010","161","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_161_OgdenPulaskiAR10.pdf"
"1664","2010","162","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_162_KostnerAR10.pdf"
"1665","2010","163","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_163_ArcherWesternAR10.pdf"
"1666","2010","164","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_164_LittleVillageEastAR10.pdf"
"1667","2010","165","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_165_IrvingParkElstonAR10.pdf"
"1668","2010","166","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_166_NorthPullmanAR10.pdf"
"1669","2010","167","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_167_AvondaleAR10.pdf"
"1670","2010","168","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_168_CalumetRiverAR10.pdf"
"1671","2010","169","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_169_EwingAR10.pdf"
"1672","2010","170","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_170_ChicagoLakesideAR10.pdf"
"1673","2010","171","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_171_WestWoodlawnAR10.pdf"
"1674","2010","172","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_172_RandolphWellsAR10.pdf"
"1675","2010","173","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/10reports/T_173_MontroseClarendonAR10.pdf"
"1676","2011","1","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_001_35thHalstedAR11.pdf"
"1677","2011","2","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_002_41stKingAR11.pdf"
"1678","2011","4","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_004_49thStLawrenceAR11.pdf"
"1679","2011","5","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_005_60thWesternAR11.pdf"
"1680","2011","6","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_006_72ndCiceroAR11.pdf"
"1681","2011","7","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_007_73rdKedzieAR11.pdf"
"1682","2011","8","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_008_95thStonyIslandAR11.pdf"
"1683","2011","9","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_009_95thWesternAR11.pdf"
"1684","2011","10","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_010_126thTorrenceAR11.pdf"
"1685","2011","11","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_011_AddisonNorthAR11.pdf"
"1686","2011","13","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_013_BrynMawrBroadwayAR11.pdf"
"1687","2011","17","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_017_DivisionHookerAR11.pdf"
"1688","2011","18","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_018_DivisionNorthBranchAR11.pdf"
"1689","2011","19","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_019_EastmanNorthBranchAR11.pdf"
"1690","2011","21","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_021_EnglewoodMallAR11.pdf"
"1691","2011","23","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_023_GooseIslandAR11.pdf"
"1692","2011","24","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_024_HomanArthingtonAR11.pdf"
"1693","2011","25","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_025_HomanGrandTrunkAR11.pdf"
"1694","2011","26","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_026_HowardPaulinaAR11.pdf"
"1695","2011","27","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_027_IrvingCiceroAR11.pdf"
"1696","2011","28","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_028_LincolnBelmontAshlandAR11.pdf"
"1697","2011","29","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_029_MichiganCermakAR11.pdf"
"1698","2011","30","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_030_NearNorthAR11.pdf"
"1699","2011","31","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_031_NearSouthAR11.pdf"
"1700","2011","32","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_032_NearWestAR11.pdf"
"1701","2011","33","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_033_NorthBranchNorthAR11.pdf"
"1702","2011","34","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_034_NorthBranchSouthAR11.pdf"
"1703","2011","35","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_035_NorthCiceroAR11.pdf"
"1704","2011","36","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_036_ReadDunningAR11.pdf"
"1705","2011","37","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_037_RiverSouthAR11.pdf"
"1706","2011","38","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_038_RooseveltCiceroAR11.pdf"
"1707","2011","39","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_039_RooseveltCanalAR11.pdf"
"1708","2011","40","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_040_RooseveltHomanAR11.pdf"
"1709","2011","42","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_042_SanitaryDrainageShipCanalAR11.pdf"
"1710","2011","43","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_043_StockyardsAnnexAR11.pdf"
"1711","2011","44","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_044_StockyardsAR11.pdf"
"1712","2011","45","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_045_StockyardsSEQuadrantAR11.pdf"
"1713","2011","46","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_046_WestGrandAR11.pdf"
"1714","2011","48","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_048_WesternOgdenAR11.pdf"
"1715","2011","49","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_049_89thStateAR11.pdf"
"1716","2011","50","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_050_WestPullmanAR11.pdf"
"1717","2011","52","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_052_KinzieAR11.pdf"
"1718","2011","53","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_053_PilsenAR11.pdf"
"1719","2011","54","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_054_StonyIslandBurnsideAR11.pdf"
"1720","2011","55","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_055_43rdCottageGroveAR11.pdf"
"1721","2011","56","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_056_79thAR11.pdf"
"1722","2011","57","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_057_JeffersonParkAR11.pdf"
"1723","2011","58","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_058_PortageParkAR11.pdf"
"1724","2011","59","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_059_CalumetCermakAR11.pdf"
"1725","2011","60","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_060_71stStonyIslandAR11.pdf"
"1726","2011","61","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_061_BronzevilleAR11.pdf"
"1727","2011","62","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_062_RooseveltRacineAR11.pdf"
"1728","2011","63","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_063_CanalCongressAR11.pdf"
"1729","2011","64","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_064_NorthwestAR11.pdf"
"1730","2011","65","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_065_WoodlawnAR11.pdf"
"1731","2011","66","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_066_GreaterSouthwestEastAR11.pdf"
"1732","2011","67","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_067_ArcherCourtsAR11.pdf"
"1733","2011","68","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_068_RooseveltUnionAR11.pdf"
"1734","2011","69","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_069_PulaskiAR11.pdf"
"1735","2011","70","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_070_ClarkMontroseAR11.pdf"
"1736","2011","71","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_071_GalewoodArmitageAR11.pdf"
"1737","2011","72","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_072_24thMichiganAR11.pdf"
"1738","2011","73","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_073_111thKedzieAR11.pdf"
"1739","2011","74","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_074_ClarkRidgeAR11.pdf"
"1740","2011","75","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_075_MadisonAustinAR11.pdf"
"1741","2011","76","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_076_DevonWesternAR11.pdf"
"1742","2011","77","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_077_LincolnAvenueAR11.pdf"
"1743","2011","78","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_078_SouthWorksAR11.pdf"
"1744","2011","79","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_079_35thWallaceAR11.pdf"
"1745","2011","81","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_081_BelmontCentralAR11.pdf"
"1746","2011","82","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_082_BelmontCiceroAR11.pdf"
"1747","2011","83","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_083_WestIrvingParkAR11.pdf"
"1748","2011","84","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_084_WesternNorthAR11.pdf"
"1749","2011","85","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_085_WesternSouthAR11.pdf"
"1750","2011","86","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_086_CentralWestAR11.pdf"
"1751","2011","87","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_087_FullertonMilwaukeeAR11.pdf"
"1752","2011","88","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_088_LawrenceKedzieAR11.pdf"
"1753","2011","89","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_089_MidwayAR11.pdf"
"1754","2011","90","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_090_PetersonCiceroAR11.pdf"
"1755","2011","91","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_091_PetersonPulaskiAR11.pdf"
"1756","2011","92","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_092_GreaterSouthwestWestAR11.pdf"
"1757","2011","93","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_093_SouthChicagoAR11.pdf"
"1758","2011","94","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_094_ChicagoKingsburyAR11.pdf"
"1759","2011","95","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_095_MidwestAR11.pdf"
"1760","2011","96","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_096_CiceroArcherAR11.pdf"
"1761","2011","97","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_097_51stArcherAR11.pdf"
"1762","2011","98","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_098_63rdPulaskiAR11.pdf"
"1763","2011","99","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_099_ArcherCentralAR11.pdf"
"1764","2011","100","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_100_OhioWabashAR11.pdf"
"1765","2011","101","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_101_JeffersonRooseveltAR11.pdf"
"1766","2011","102","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_102_MontclareAR11.pdf"
"1767","2011","103","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_103_LakeCalumetAR11.pdf"
"1768","2011","104","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_104_RiverWestAR11.pdf"
"1769","2011","105","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_105_53rdAR11.pdf"
"1770","2011","106","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_106_EnglewoodNeighborhoodAR11.pdf"
"1771","2011","107","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_107_DivisionHomanAR11.pdf"
"1772","2011","108","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_108_HumboldtParkAR11.pdf"
"1773","2011","109","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_109_LawrenceBroadwayAR11.pdf"
"1774","2011","110","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_110_WilsonYardAR11.pdf"
"1775","2011","111","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_111_105thVincennesAR11.pdf"
"1776","2011","112","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_112_79thSWHighwayAR11.pdf"
"1777","2011","113","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_113_RoselandMichiganAR11.pdf"
"1778","2011","114","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_114_119thHalstedAR11.pdf"
"1779","2011","115","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_115_ChicagoCentralParkAR11.pdf"
"1780","2011","116","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_116_LawrencePulaskiAR11.pdf"
"1781","2011","117","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_117_47thAshlandAR11.pdf"
"1782","2011","118","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_118_47thKingAR11.pdf"
"1783","2011","119","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_119_LakefrontAR11.pdf"
"1784","2011","120","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_120_45thWesternAR11.pdf"
"1785","2011","121","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_121_47thHalstedAR11.pdf"
"1786","2011","122","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_122_DrexelAR11.pdf"
"1787","2011","123","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_123_AvalonSouthShoreAR11.pdf"
"1788","2011","124","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_124_67thCiceroAR11.pdf"
"1789","2011","125","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_125_119thI57AR11.pdf"
"1790","2011","126","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_126_MaddenWellsAR11.pdf"
"1791","2011","127","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_127_87thCottageGroveAR11.pdf"
"1792","2011","128","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_128_CommercialAR11.pdf"
"1793","2011","129","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_129_DiverseyNarragansettAR11.pdf"
"1794","2011","130","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_130_EdgewaterAshlandAR11.pdf"
"1795","2011","131","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_131_35thStateAR11.pdf"
"1796","2011","133","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_133_83rdStewartAR11.pdf"
"1797","2011","134","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_134_DevonSheridanAR11.pdf"
"1798","2011","135","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_135_PrattRidgeAR11.pdf"
"1799","2011","136","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_136_47thStateAR11.pdf"
"1800","2011","137","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_137_LakesideClarendonAR11.pdf"
"1801","2011","138","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_138_69thAshlandAR11.pdf"
"1802","2011","139","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_139_RavenswoodAR11.pdf"
"1803","2011","140","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_140_79thCiceroAR11.pdf"
"1804","2011","141","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_141_26thKingAR11.pdf"
"1805","2011","142","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_142_WesternRockIslandAR11.pdf"
"1806","2011","143","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_143_63rdAshlandAR11.pdf"
"1807","2011","144","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_144_HarrisonCentralAR11.pdf"
"1808","2011","145","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_145_73rdUniversityAR11.pdf"
"1809","2011","146","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_146_TouhyWesternAR11.pdf"
"1810","2011","147","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_147_LaSalleCentralAR11.pdf"
"1811","2011","148","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_148_HarlemAR11.pdf"
"1812","2011","149","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_149_StevensonBrightonAR11.pdf"
"1813","2011","150","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_150_AddisonSouthAR11.pdf"
"1814","2011","151","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_151_ArmitagePulaskiAR11.pdf"
"1815","2011","152","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_152_LittleVillageAR11.pdf"
"1816","2011","153","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_153_ElstonArmstrongAR11.pdf"
"1817","2011","154","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_154_PershingKingAR11.pdf"
"1818","2011","155","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_155_79thVincennesAR11.pdf"
"1819","2011","156","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_156_AustinCommercialAR11.pdf"
"1820","2011","157","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_157_HollywoodSheridanAR11.pdf"
"1821","2011","158","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_158_WeedFremontAR11.pdf"
"1822","2011","159","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_159_134thAvenueKAR11.pdf"
"1823","2011","160","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_160_KennedyKimballAR11.pdf"
"1824","2011","161","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_161_OgdenPulaskiAR11.pdf"
"1825","2011","162","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_162_KostnerAvenueAR11.pdf"
"1826","2011","163","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_163_ArcherWesternAR11.pdf"
"1827","2011","164","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_164_LittleVillageEastAR11.pdf"
"1828","2011","165","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_165_IrvingParkElstonAR11.pdf"
"1829","2011","166","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_166_NorthPullmanAR11.pdf"
"1830","2011","167","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_167_AvondaleAR11.pdf"
"1831","2011","168","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_168_CalumetRiverAR11.pdf"
"1832","2011","169","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_169_EwingAR11.pdf"
"1833","2011","170","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_170_ChicagoLakesideAR11.pdf"
"1834","2011","171","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_171_WestWoodlawnAR11.pdf"
"1835","2011","172","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_172_RandolphWellsAR11.pdf"
"1836","2011","173","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_173_MontroseClarendonAR11.pdf"
"1837","2011","174","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/11reports/T_174_67thWentworthAR11.pdf"
"1838","2012","1","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_001_35thHalstedAR12.pdf"
"1839","2012","2","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_002_41stKingAR12.pdf"
"1840","2012","4","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_004_49thStLawrenceAR12.pdf"
"1841","2012","5","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_005_60thWesternAR12.pdf"
"1842","2012","6","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_006_72ndCiceroAR12.pdf"
"1843","2012","7","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_007_73rdKedzieAR12.pdf"
"1844","2012","8","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_008_95thStonyIslandAR12.pdf"
"1845","2012","9","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_009_95thWesternAR12.pdf"
"1846","2012","10","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_010_126thTorrenceAR12.pdf"
"1847","2012","11","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_011_AddisonNorthAR12.pdf"
"1848","2012","13","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_013_BrynMawrBroadwayAR12.pdf"
"1849","2012","17","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_017_DivisionHookerAR12.pdf"
"1850","2012","18","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_018_DivisionNorthBranchAR12.pdf"
"1851","2012","19","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_019_EastmanNorthBranchAR12.pdf"
"1852","2012","21","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_021_EnglewoodMallAR12.pdf"
"1853","2012","23","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_023_GooseIslandAR12.pdf"
"1854","2012","24","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_024_HomanArthingtonAR12.pdf"
"1855","2012","25","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_025_HomanGrandTrunkAR12.pdf"
"1856","2012","27","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_027_IrvingCiceroAR12.pdf"
"1857","2012","28","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_028_LincolnBelmontAshlandAR12.pdf"
"1858","2012","29","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_029_MichiganCermakAR12.pdf"
"1859","2012","30","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_030_NearNorthAR12.pdf"
"1860","2012","31","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_031_NearSouthAR12.pdf"
"1861","2012","32","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_032_NearWestAR12.pdf"
"1862","2012","33","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_033_NorthBranchNorthAR12.pdf"
"1863","2012","34","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_034_NorthBranchSouthAR12.pdf"
"1864","2012","35","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_035_NorthCiceroAR12.pdf"
"1865","2012","36","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_036_ReadDunningAR12.pdf"
"1866","2012","37","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/12reports/T_037_RiverSouthAR12.pdf"
